__v,_id,date,date_recorded,is_checked_off,item_footprint_g_100g,item_footprint_sourcenote,item_group,item_kcal_100g,item_product,item_product_detail,item_receipt_desc,item_subgroup,item_unit_price_gbp,item_units,item_weight_g,store,store_branche,time,user
1,646624a52765c0ec6472ad6a,15/05/2023,2023-05-18T12:08:34.340Z,true,150,"How bad are bananas? the carbon footprint of everything (Mike Berners Lee, 2020)",Protein Sources,118,Tofu,,Cauldron Foods Tofu 396G,Meat & alternatives,2.75,1,396,TESCO,,18:00,644fad889a8aa035fb824333
1,646624a52765c0ec6472ad79,15/05/2023,2023-05-18T12:08:34.340Z,true,69,Tesco Products Carbon Footprint Summary 2012,Fruits,90,Bananas,,Bananas Loose 10.0RequestedEA,Tropical fruits,0.18,10,150,TESCO,,18:00,644fad889a8aa035fb824333
1,646624a52765c0ec6472ad7a,15/05/2023,2023-05-18T12:08:34.340Z,true,92,Tesco Products Carbon Footprint Summary 2012,"Bread, Bakery & Breakfast Cereals",239,Wraps,,Deli Kitchen 4 Greek Style Flatbreads 320G,Bread,1.65,1,320,TESCO,,18:00,644fad889a8aa035fb824333
1,646624a52765c0ec6472ad3b,15/05/2003,2023-05-17T17:00:09.090Z,true,450,"Scarborough P, Appleby PN, Mizdrak A, et al. Dietary greenhouse gas emissions of meat-eaters, fish-eaters, vegetarians and vegans in the UK. Clim Change. 2014;125(2):179-192. https:/doi.org/10.1007/s10584-014-1169-7",Fats,900,Olive Oil,,CARAFILLI OLIVE OIL,Oil,9,1,500,Morrisons,,17:28:52,64534db1ac23d986b3199a4f
1,646624a52765c0ec6472ad3e,15/05/2003,2023-05-17T17:00:09.090Z,true,130,Small World Consulting. The Greenhouse Gas Footprint of Booths: Covering the Year 2013-2014. Vol 510272.; 2015.,Drinks,36,Juice,,KTC LIMON JUICE,Cold Drinks,0.75,1,1000,Morrisons,,17:28:52,64534db1ac23d986b3199a4f
1,646624a52765c0ec6472ad43,15/05/2003,2023-05-17T17:00:09.090Z,true,150,"How bad are bananas? the carbon footprint of everything (Mike Berners Lee, 2020)",Cereals & Potatoes,348,Pasta,,MORRISONS RADIATORI,Pasta,1.89,1,500,Morrisons,,17:28:52,64534db1ac23d986b3199a4f
2,646624a52765c0ec6472ad44,15/05/2003,2023-05-17T17:00:09.090Z,true,225,"How bad are bananas? the carbon footprint of everything (Mike Berners Lee, 2020)",Protein sources,99,Plant-based-meat,,BIRDS FISH/FILLETS,Meat & alternatives,3,1,210,Morrisons,,17:28:52,64534db1ac23d986b3199a4f
1,646624a52765c0ec6472ad4e,15/05/2003,2023-05-17T17:00:09.090Z,true,160,"Scarborough P, Appleby PN, Mizdrak A, et al. Dietary greenhouse gas emissions of meat-eaters, fish-eaters, vegetarians and vegans in the UK. Clim Change. 2014;125(2):179-192. https:/doi.org/10.1007/s10584-014-1169-14",Cupboard,1,Spices,,RAJAH ENUGRK SEEDS,Condiments,0.99,1,100,Morrisons,,17:28:52,64534db1ac23d986b3199a4f
1,646624a52765c0ec6472ad4f,15/05/2003,2023-05-17T17:00:09.090Z,true,43,Tesco Products Carbon Footprint Summary 2012,Vegetables,28,Onions,,M S FILLOTS,Misc vegetables,0.99,1,300,Morrisons,,17:28:52,64534db1ac23d986b3199a4f
1,646624a52765c0ec6472ad5a,15/05/2003,2023-05-17T17:00:09.090Z,true,83,Tesco Products Carbon Footprint Summary 2012,Fruits,55,Kiwi,,ZESPF SUNGOLD KIMI,Pomes,1.95,1,270,Morrisons,,17:28:52,64534db1ac23d986b3199a4f
1,646624a52765c0ec6472ad61,15/05/2003,2023-05-17T17:00:09.090Z,true,43,Tesco Products Carbon Footprint Summary 2012,Vegetables,43,Carrots,,H WONLY CARROTS,Red and Orange Vegetables,0.4,1,1000,Morrisons,,17:28:52,64534db1ac23d986b3199a4f
1,646624a52765c0ec6472ad63,15/05/2023,2023-05-18T12:08:34.340Z,true,120,"How bad are bananas? the carbon footprint of everything (Mike Berners Lee, 2020)",Dairy & Alternatives,42,Plant Yoghurt,,Alpro Vanilla Yogurt 500G,Yoghurt & Alt.,2.1,1,500,TESCO,,18:00,644fad889a8aa035fb824333
1,646624a52765c0ec6472ad64,15/05/2023,2023-05-18T12:08:34.340Z,true,711,myemissions.green,Dairy & Alternatives,,Feta,,Tesco Greek Cheese Feta 200G,Cheese,2,1,200,TESCO,,18:00,644fad889a8aa035fb824333
1,646624a52765c0ec6472ad6b,15/05/2023,2023-05-18T12:08:34.340Z,true,194,Tesco Products Carbon Footprint Summary 2012,Vegetables,38,Cauliflower,,Tesco Cauliflower,Misc vegetables,0.95,1,500,TESCO,,18:00,644fad889a8aa035fb824333
1,646624a52765c0ec6472ad6d,15/05/2023,2023-05-18T12:08:34.340Z,true,240,Tesco Products Carbon Footprint Summary 2012,Protein Sources,99,Quorn,,Quorn Chicken Style Pieces 500G,Meat & alternatives,2.95,1,500,TESCO,,18:00,644fad889a8aa035fb824333
1,646624a52765c0ec6472ad6f,15/05/2023,2023-05-18T12:08:34.340Z,true,225,"How bad are bananas? the carbon footprint of everything (Mike Berners Lee, 2020)",Protein sources,99,Plant-based-meat,,Linda Mccartney 6 Vegetarian Chorizo & Red Pepper Sausages 270G,Meat & alternatives,2.5,1,270,TESCO,,18:00,644fad889a8aa035fb824333
1,646624a52765c0ec6472ad73,15/05/2023,2023-05-18T12:08:34.340Z,true,83,Tesco Products Carbon Footprint Summary 2012,Fruits,55,Kiwi,,Large Kiwi Fruit Class 1 Each,Pomes,0.3,6,90,TESCO,,18:00,644fad889a8aa035fb824333
1,646624a52765c0ec6472ad41,15/05/2003,2023-05-17T17:00:09.090Z,true,150,"How bad are bananas? the carbon footprint of everything (Mike Berners Lee, 2020)",Cereals & Potatoes,348,Pasta,,M THE BEST GIGLI,Pasta,1.89,1,500,Morrisons,,17:28:52,64534db1ac23d986b3199a4f
1,646624a52765c0ec6472ad42,15/05/2003,2023-05-17T17:00:09.090Z,true,150,"How bad are bananas? the carbon footprint of everything (Mike Berners Lee, 2020)",Cereals & Potatoes,348,Pasta,,M SPINACH PASTA,Pasta,0.75,2,250,Morrisons,,17:28:52,64534db1ac23d986b3199a4f
1,646624a52765c0ec6472ad46,15/05/2003,2023-05-17T17:00:09.090Z,true,380,"How bad are bananas? the carbon footprint of everything (Mike Berners Lee, 2020)",Cereals & Potatoes,121,Rice,,TIL) BASMATI RICE,Rice,2.5,2,500,Morrisons,,17:28:52,64534db1ac23d986b3199a4f
1,646624a52765c0ec6472ad47,15/05/2003,2023-05-17T17:00:09.090Z,true,380,"How bad are bananas? the carbon footprint of everything (Mike Berners Lee, 2020)",Cereals & Potatoes,121,Rice,,TIL) BASMATI RICE,Rice,2.5,2,500,Morrisons,,17:28:52,64534db1ac23d986b3199a4f
1,646624a52765c0ec6472ad49,15/05/2003,2023-05-17T17:00:09.090Z,true,510,Tesco Products Carbon Footprint Summary 2012,Dairy & Alternatives,366,Whipping Cream,,FOOD HEAVEN WHIPPED,Cream,1.8,1,200,Morrisons,,17:28:52,64534db1ac23d986b3199a4f
1,646624a52765c0ec6472ad4c,15/05/2003,2023-05-17T17:00:09.090Z,true,120,"How bad are bananas? the carbon footprint of everything (Mike Berners Lee, 2020)",Dairy & Alternatives,42,Soy Yoghurt,,ALPRO PLAIN YOGHURT,Yoghurt & Alt.,1.5,1,500,Morrisons,,17:28:52,64534db1ac23d986b3199a4f
1,646624a52765c0ec6472ad4d,15/05/2003,2023-05-17T17:00:09.090Z,true,130,Small World Consulting. The Greenhouse Gas Footprint of Booths: Covering the Year 2013-2014. Vol 510272.; 2015.,Drinks,36,Juice,,INNOCENT JUICE,Cold Drinks,2,1,750,Morrisons,,17:28:52,64534db1ac23d986b3199a4f
1,646624a52765c0ec6472ad50,15/05/2003,2023-05-17T17:00:09.090Z,true,43,Tesco Products Carbon Footprint Summary 2012,Vegetables,28,Onions,,M LAFIE MILD ONIONS,Misc vegetables,1.69,1,480,Morrisons,,17:28:52,64534db1ac23d986b3199a4f
1,646624a52765c0ec6472ad52,15/05/2003,2023-05-17T17:00:09.090Z,true,250,LCA Quantis 2021 for Violife vegan butter,Dairy & Alternatives,303,Vegan Cheese,,VIOTFUS SLICES,Cheese,2.75,1,250,Morrisons,,17:28:52,64534db1ac23d986b3199a4f
1,646624a52765c0ec6472ad54,15/05/2003,2023-05-17T17:00:09.090Z,true,359,"How bad are bananas? the carbon footprint of everything (Mike Berners Lee, 2020)",Dairy & Alternatives,122,Soy Cream,,OAT-\ DAT FRAICHE,Cream,1.7,2,140,Morrisons,,17:28:52,64534db1ac23d986b3199a4f
1,646624a52765c0ec6472ad55,15/05/2003,2023-05-17T17:00:09.090Z,true,250,LCA Quantis 2021 for Violife vegan butter,Dairy & Alternatives,303,Vegan Cheese,,VIO_ITE ORIGINAL,Cheese,2.3,1,200,Morrisons,,17:28:52,64534db1ac23d986b3199a4f
1,646624a52765c0ec6472ad56,15/05/2003,2023-05-17T17:00:09.090Z,true,68,Tesco Products Carbon Footprint Summary 2012,Vegetables,110,Garlic,,M ORGINIC GARLIC,Misc vegetables,0.99,1,150,Morrisons,,17:28:52,64534db1ac23d986b3199a4f
1,646624a52765c0ec6472ad57,15/05/2003,2023-05-17T17:00:09.090Z,true,250,LCA Quantis 2021 for Violife vegan butter,Dairy & Alternatives,303,Vegan Cheese,,VIO_JUE GREEK WHITE,Cheese,2.99,1,230,Morrisons,,17:28:52,64534db1ac23d986b3199a4f
1,646624a52765c0ec6472ad58,15/05/2003,2023-05-17T17:00:09.090Z,true,240,Tesco Products Carbon Footprint Summary 2012,Protein Sources,99,Quorn,,QUORN JEGAN SLICES,Meat & alternatives,1.5,2,200,Morrisons,,17:28:52,64534db1ac23d986b3199a4f
1,646624a52765c0ec6472ad5b,15/05/2003,2023-05-17T17:00:09.090Z,true,51,Tesco Products Carbon Footprint Summary 2012,Fruits,20,Limes,,M MAFLET ST LIMES,Citrus fruits,0.99,1,200,Morrisons,,17:28:52,64534db1ac23d986b3199a4f
1,646624a52765c0ec6472ad5c,15/05/2003,2023-05-17T17:00:09.090Z,true,210,"How bad are bananas? the carbon footprint of everything (Mike Berners Lee, 2020)",Cupboard,1,Herbs,,M FREE CORIANDER,Condiments,0.89,1,15,Morrisons,,17:28:52,64534db1ac23d986b3199a4f
1,646624a52765c0ec6472ad62,15/05/2003,2023-05-17T17:00:09.090Z,true,66,myemissions.green,Cupboard,270,Syrup,,M MARLE SYRUP,Condiments,3.5,1,230,Morrisons,,17:28:52,64534db1ac23d986b3199a4f
1,646624a52765c0ec6472ad65,15/05/2023,2023-05-18T12:08:34.340Z,true,240,"How bad are bananas? the carbon footprint of everything (Mike Berners Lee, 2020)",Dairy & Alternatives,105,Yoghurt,,Fage Total 0%Fat Greek Recipe Yogurt 950G,Yoghurt & Alt.,5.5,1,950,TESCO,,18:00,644fad889a8aa035fb824333
1,646624a52765c0ec6472ad75,15/05/2023,2023-05-18T12:08:34.340Z,true,460,"How bad are bananas? the carbon footprint of everything (Mike Berners Lee, 2020)",Vegetables,26,Baby Tomatoes,,Nightingale Farms Cherry Tomatoes 250G,Tomatoes,0.6,1,250,TESCO,,18:00,644fad889a8aa035fb824333
1,646624a52765c0ec6472ad77,15/05/2023,2023-05-18T12:08:34.340Z,true,150,"How bad are bananas? the carbon footprint of everything (Mike Berners Lee, 2020)",Cereals & Potatoes,348,Pasta,,Tesco Penne Pasta Quills 3Kg,Pasta,4,1,3000,TESCO,,18:00,644fad889a8aa035fb824333
1,646624a52765c0ec6472ad3c,15/05/2003,2023-05-17T17:00:09.090Z,true,34,myemissions.green,Vegetables,169,Artichoke,,ARTICHOKE HEARTS,Misc vegetables,2.6,2,240,Morrisons,,17:28:52,64534db1ac23d986b3199a4f
1,646624a52765c0ec6472ad3d,15/05/2003,2023-05-17T17:00:09.090Z,true,120,"How bad are bananas? the carbon footprint of everything (Mike Berners Lee, 2020)",Dairy & Alternatives,42,Soy Yoghurt,,ALPRC PLAIN YOGHURT,Yoghurt & Alt.,1.5,1,500,Morrisons,,17:28:52,64534db1ac23d986b3199a4f
1,646624a52765c0ec6472ad3f,15/05/2003,2023-05-17T17:00:09.090Z,true,90,Tesco Products Carbon Footprint Summary 2012,Vegetables,21,Tomato Passata,,L/GROSSMAN BOLOGNESE,Tomatoes,3,1,660,Morrisons,,17:28:52,64534db1ac23d986b3199a4f
1,646624a52765c0ec6472ad45,15/05/2003,2023-05-17T17:00:09.090Z,true,225,"How bad are bananas? the carbon footprint of everything (Mike Berners Lee, 2020)",Protein sources,99,Plant-based-meat,,B EYE 1 FREE DIPPERS,Meat & alternatives,2.99,1,210,Morrisons,,17:28:52,64534db1ac23d986b3199a4f
1,646624a52765c0ec6472ad4a,15/05/2003,2023-05-17T17:00:09.090Z,true,216,Tesco Products Carbon Footprint Summary 2012,Protein Sources,581,Cashew Nuts,,MORRISONS CASHEWS,Nuts & seeds,2.49,2,250,Morrisons,,17:28:52,64534db1ac23d986b3199a4f
1,646624a52765c0ec6472ad4b,15/05/2003,2023-05-17T17:00:09.090Z,true,83,"How bad are bananas? the carbon footprint of everything (Mike Berners Lee, 2020)",Vegetables,26,Parsnips,,M LONGY PARSNIPS,Misc vegetables,0.5,1,500,Morrisons,,17:28:52,64534db1ac23d986b3199a4f
1,646624a52765c0ec6472ad51,15/05/2003,2023-05-17T17:00:09.090Z,true,175,Tesco Products Carbon Footprint Summary 2012,Cupboard,310,Vegan Mayonnaise,,HELLNINS VEGAN HOYO,Sauces,2.59,1,280,Morrisons,,17:28:52,64534db1ac23d986b3199a4f
1,646624a52765c0ec6472ad53,15/05/2003,2023-05-17T17:00:09.090Z,true,49,Tesco Products Carbon Footprint Summary 2012,Cupboard,400,Sugar,,ICING SUGAR,Sweetners,1.49,1,500,Morrisons,,17:28:52,64534db1ac23d986b3199a4f
1,646624a52765c0ec6472ad59,15/05/2003,2023-05-17T17:00:09.090Z,true,250,LCA Quantis 2021 for Violife vegan butter,Dairy & Alternatives,303,Vegan Cheese,,APPLEUDOD SNACKING,Cheese,2,1,75,Morrisons,,17:28:52,64534db1ac23d986b3199a4f
1,646624a52765c0ec6472ad60,15/05/2003,2023-05-17T17:00:09.090Z,false,0,NOT FOOD,NOT FOOD,0,NOT FOOD,,H BRI TULIP BOUQUET,NOT FOOD,3.49,1,0,Morrisons,,17:28:52,64534db1ac23d986b3199a4f
1,646624a52765c0ec6472ad69,15/05/2023,2023-05-18T12:08:34.340Z,true,1180,"How bad are bananas? the carbon footprint of everything (Mike Berners Lee, 2020)",Dairy & Alternatives,416,Cheddar,,Cathedral City Mature Cheddar 550G,Cheese,5.4,1,550,TESCO,,18:00,644fad889a8aa035fb824333
1,646624a52765c0ec6472ad6c,15/05/2023,2023-05-18T12:08:34.340Z,true,385,Tesco Products Carbon Footprint Summary 2012,Ready Meals,441,Quiche,,Tesco Broccoli & Tomato Quiche 400G,Meals Vegetarian,2.5,1,400,TESCO,,18:00,644fad889a8aa035fb824333
1,646624a52765c0ec6472ad6e,15/05/2023,2023-05-18T12:08:34.340Z,true,225,"How bad are bananas? the carbon footprint of everything (Mike Berners Lee, 2020)",Protein sources,99,Plant-based-meat,,Tesco Plant Chef 4 Spicy Bean Burgers 454G,Meat & alternatives,2.05,1,454,TESCO,,18:00,644fad889a8aa035fb824333
1,646624a52765c0ec6472ad70,15/05/2023,2023-05-18T12:08:34.340Z,true,130,myemissions.green,Snacks,460,Biscuits,,Mcvities Caramel Digestive Biscuits 250G,Biscuits,1.75,1,250,TESCO,,18:00,644fad889a8aa035fb824333
1,646624a52765c0ec6472ad71,15/05/2023,2023-05-18T12:08:34.340Z,true,130,"How bad are bananas? the carbon footprint of everything (Mike Berners Lee, 2020)",Vegetables,16,Cucumber,,Tesco Cucumber Whole Each,Misc vegetables,0.79,1,250,TESCO,,18:00,644fad889a8aa035fb824333
1,646624a52765c0ec6472ad72,15/05/2023,2023-05-18T12:08:34.340Z,true,210,"How bad are bananas? the carbon footprint of everything (Mike Berners Lee, 2020)",Cupboard,1,Herbs,,Tesco Fresh Cut Coriander 30G,Condiments,0.52,1,15,TESCO,,18:00,644fad889a8aa035fb824333
1,646624a52765c0ec6472ad74,15/05/2023,2023-05-18T12:08:34.340Z,true,264,Tesco Products Carbon Footprint Summary 2012,"Bread, Bakery & Breakfast Cereals",378,Breakfast Cereals,,Tesco Malt Wheats Cereal 750G,Breakfast Cereals,0.9,1,750,TESCO,,18:00,644fad889a8aa035fb824333
1,646624a52765c0ec6472ad76,15/05/2023,2023-05-18T12:08:34.340Z,true,43,Tesco Products Carbon Footprint Summary 2012,Vegetables,28,Onions,,Finest Echalion Shallots 400G,Misc vegetables,1.35,1,400,TESCO,,18:00,644fad889a8aa035fb824333
1,646624a52765c0ec6472ad78,15/05/2023,2023-05-18T12:08:34.340Z,true,466,Tesco Products Carbon Footprint Summary 2012,"Bread, Bakery & Breakfast Cereals",340,Muesli,,Dorset Cereals Simply Nutty Muesli 560G,Breakfast Cereals,3.4,1,560,TESCO,,18:00,644fad889a8aa035fb824333
1,64673ce02765c0ec6472ad84,19/05/2023,2023-05-19T08:38:43.430Z,true,160,"Scarborough P, Appleby PN, Mizdrak A, et al. Dietary greenhouse gas emissions of meat-eaters, fish-eaters, vegetarians and vegans in the UK. Clim Change. 2014;125(2):179-192. https:/doi.org/10.1007/s10584-014-1169-14",Cupboard,1,Spices,,tsp smoked paprika,Condiments,0,4,3.4,Gusto,,18:00,645261c49a8aa035fb8246e5
1,64673ce02765c0ec6472ad86,19/05/2023,2023-05-19T08:38:43.430Z,true,893,Tesco Products Carbon Footprint Summary 2012,Protein Sources,87,Fresh Basa,,100g basa fillets,Fish & Seafood,0,4,100,Gusto,,18:00,645261c49a8aa035fb8246e5
1,64673ce02765c0ec6472ad87,19/05/2023,2023-05-19T08:38:43.430Z,true,195,Tesco Products Carbon Footprint Summary 2012,Cupboard,310,Mayonnaise,,30ml mayonnaise,Sauces,0,2,30,Gusto,,18:00,645261c49a8aa035fb8246e5
1,64673ce02765c0ec6472ad8e,18/05/2023,2023-05-19T08:38:43.430Z,true,150,"Scarborough P, Appleby PN, Mizdrak A, et al. Dietary greenhouse gas emissions of meat-eaters, fish-eaters, vegetarians and vegans in the UK. Clim Change. 2014;125(2):179-192. https:/doi.org/10.1007/s10584-014-1169-15",Vegetables,26,Tomatoes,,200g finely chopped tomatoes,Tomatoes,0,2,200,Gusto,,18:00,645261c49a8aa035fb8246e5
1,64673ce02765c0ec6472ad90,18/05/2023,2023-05-19T08:38:43.430Z,true,700,Tesco Products Carbon Footprint Summary 2012,Cupboard,6,Stock Cubes,,11g vegetable stock mix,Condiments,0,2,11,Gusto,,18:00,645261c49a8aa035fb8246e5
1,64673ce02765c0ec6472ad91,18/05/2023,2023-05-19T08:38:43.430Z,true,210,"How bad are bananas? the carbon footprint of everything (Mike Berners Lee, 2020)",Cupboard,1,Herbs,,10g parsley & dill mix,Condiments,0,2,3,Gusto,,18:00,645261c49a8aa035fb8246e5
1,64673ce02765c0ec6472ad94,17/05/2023,2023-05-19T08:38:43.430Z,true,22,myemissions.green,Cupboard,95,Vinegar,,15ml balsamic vinegar,Condiments,0,2,15,Gusto,,18:00,645261c49a8aa035fb8246e5
1,64673ce02765c0ec6472ad96,17/05/2023,2023-05-19T08:38:43.430Z,true,2397,Tesco Products Carbon Footprint Summary 2012,Protein sources,124,Beef,,250g British beef mince,Meat & alternatives,0,2,250,Gusto,,18:00,645261c49a8aa035fb8246e5
1,64673ce02765c0ec6472ad99,17/05/2023,2023-05-19T08:38:43.430Z,true,30,"How bad are bananas? the carbon footprint of everything (Mike Berners Lee, 2020)",Cereals & Potatoes,,Potatoes,,white potatoes,Potatoes,0,6,200,Gusto,,18:00,645261c49a8aa035fb8246e5
1,64673ce02765c0ec6472ad9b,17/05/2023,2023-05-19T08:38:43.430Z,true,43,Tesco Products Carbon Footprint Summary 2012,Vegetables,28,Onions,,brown onion,Misc vegetables,0,2,160,Gusto,,18:00,645261c49a8aa035fb8246e5
1,64673ce02765c0ec6472ada0,16/05/2023,2023-05-19T08:38:43.430Z,true,160,"Scarborough P, Appleby PN, Mizdrak A, et al. Dietary greenhouse gas emissions of meat-eaters, fish-eaters, vegetarians and vegans in the UK. Clim Change. 2014;125(2):179-192. https:/doi.org/10.1007/s10584-014-1169-14",Cupboard,1,Spices,,tsp smoked paprika,Condiments,0,4,3.4,Gusto,,18:00,645261c49a8aa035fb8246e5
1,64673ce02765c0ec6472ada3,16/05/2023,2023-05-19T08:38:43.430Z,true,711,myemissions.green,Dairy & Alternatives,300,Halloumi,,200g halloumi,Cheese,0,2,200,Gusto,,18:00,645261c49a8aa035fb8246e5
1,64673ce02765c0ec6472ada5,16/05/2023,2023-05-19T08:38:43.430Z,true,120,"Scarborough P, Appleby PN, Mizdrak A, et al. Dietary greenhouse gas emissions of meat-eaters, fish-eaters, vegetarians and vegans in the UK. Clim Change. 2014;125(2):179-192. https:/doi.org/10.1007/s10584-014-1169-10",Vegetables,72,Peas,,160g blanched peas,Starchy Vegetables,0,2,160,Gusto,,18:00,645261c49a8aa035fb8246e5
1,64673ce02765c0ec6472ad8f,18/05/2023,2023-05-19T08:38:43.430Z,true,92,Tesco Products Carbon Footprint Summary 2012,"Bread, Bakery & Breakfast Cereals",239,Bread,,plain naan breads,Bread,0,4,200,Gusto,,18:00,645261c49a8aa035fb8246e5
1,64673ce02765c0ec6472ad97,17/05/2023,2023-05-19T08:38:43.430Z,true,640,"How bad are bananas? the carbon footprint of everything (Mike Berners Lee, 2020)",Dairy & Alternatives,394,Goats Cheese,,"75g soft goats' cheese",Cheese,0,2,75,Gusto,,18:00,645261c49a8aa035fb8246e5
1,64673ce02765c0ec6472ad9d,16/05/2023,2023-05-19T08:38:43.430Z,true,22,myemissions.green,Cupboard,95,Vinegar,,15ml red wine vinegar,Condiments,0,2,15,Gusto,,18:00,645261c49a8aa035fb8246e5
1,64673ce02765c0ec6472ad9e,16/05/2023,2023-05-19T08:38:43.430Z,true,276,Tesco Products Carbon Footprint Summary 2012,Vegetables,86,Tomato Paste,,16g tomato paste,Tomatoes,0,2,16,Gusto,,18:00,645261c49a8aa035fb8246e5
1,64673ce02765c0ec6472ad9f,16/05/2023,2023-05-19T08:38:43.430Z,true,160,"Scarborough P, Appleby PN, Mizdrak A, et al. Dietary greenhouse gas emissions of meat-eaters, fish-eaters, vegetarians and vegans in the UK. Clim Change. 2014;125(2):179-192. https:/doi.org/10.1007/s10584-014-1169-14",Cupboard,1,Spices,,tsp dried chilli flakes,Condiments,0,1,3.4,Gusto,,18:00,645261c49a8aa035fb8246e5
1,64673ce02765c0ec6472ada4,16/05/2023,2023-05-19T08:38:43.430Z,true,195,Tesco Products Carbon Footprint Summary 2012,Cupboard,310,Mayonnaise,,30ml mayonnaise,Sauces,0,2,30,Gusto,,18:00,645261c49a8aa035fb8246e5
1,64673ce02765c0ec6472ada8,16/05/2023,2023-05-19T08:38:43.430Z,true,150,"Scarborough P, Appleby PN, Mizdrak A, et al. Dietary greenhouse gas emissions of meat-eaters, fish-eaters, vegetarians and vegans in the UK. Clim Change. 2014;125(2):179-192. https:/doi.org/10.1007/s10584-014-1169-15",Vegetables,26,Tomatoes,,tomato,Tomatoes,0,2,70,Gusto,,18:00,645261c49a8aa035fb8246e5
1,64673ce02765c0ec6472ad82,19/05/2023,2023-05-19T08:38:43.430Z,true,160,"Scarborough P, Appleby PN, Mizdrak A, et al. Dietary greenhouse gas emissions of meat-eaters, fish-eaters, vegetarians and vegans in the UK. Clim Change. 2014;125(2):179-192. https:/doi.org/10.1007/s10584-014-1169-14",Cupboard,1,Spices,,20g harissa paste,Condiments,0,2,20,Gusto,,18:00,645261c49a8aa035fb8246e5
1,64673ce02765c0ec6472ad85,19/05/2023,2023-05-19T08:38:43.430Z,true,460,"How bad are bananas? the carbon footprint of everything (Mike Berners Lee, 2020)",Vegetables,26,Baby Tomatoes,,125g cherry tomatoes,Tomatoes,0,2,250,Gusto,,18:00,645261c49a8aa035fb8246e5
1,64673ce02765c0ec6472ad89,18/05/2023,2023-05-19T08:38:43.430Z,true,160,"Scarborough P, Appleby PN, Mizdrak A, et al. Dietary greenhouse gas emissions of meat-eaters, fish-eaters, vegetarians and vegans in the UK. Clim Change. 2014;125(2):179-192. https:/doi.org/10.1007/s10584-014-1169-14",Cupboard,1,Spices,,20g harissa paste,Condiments,0,2,20,Gusto,,18:00,645261c49a8aa035fb8246e5
1,64673ce02765c0ec6472ad8a,18/05/2023,2023-05-19T08:38:43.430Z,true,22,myemissions.green,Cupboard,95,Vinegar,,15ml red wine vinegar,Condiments,0,2,15,Gusto,,18:00,645261c49a8aa035fb8246e5
1,64673ce02765c0ec6472ad8b,18/05/2023,2023-05-19T08:38:43.430Z,true,160,"Scarborough P, Appleby PN, Mizdrak A, et al. Dietary greenhouse gas emissions of meat-eaters, fish-eaters, vegetarians and vegans in the UK. Clim Change. 2014;125(2):179-192. https:/doi.org/10.1007/s10584-014-1169-14",Cupboard,1,Spices,,tbsp ras el hanout,Condiments,0,2,11.4,Gusto,,18:00,645261c49a8aa035fb8246e5
1,64673ce02765c0ec6472ad8d,18/05/2023,2023-05-19T08:38:43.430Z,true,240,"How bad are bananas? the carbon footprint of everything (Mike Berners Lee, 2020)",Dairy & Alternatives,105,Yoghurt,,80g natural yoghurt,Yoghurt & Alt.,0,2,80,Gusto,,18:00,645261c49a8aa035fb8246e5
1,64673ce02765c0ec6472ad92,18/05/2023,2023-05-19T08:38:43.430Z,true,68,Tesco Products Carbon Footprint Summary 2012,Vegetables,110,Garlic,,garlic cloves,Misc vegetables,0,4,5,Gusto,,18:00,645261c49a8aa035fb8246e5
1,64673ce02765c0ec6472ad95,17/05/2023,2023-05-19T08:38:43.430Z,true,92,Tesco Products Carbon Footprint Summary 2012,"Bread, Bakery & Breakfast Cereals",239,Bread,,gluten free brioche buns,Bread,0,4,80,Gusto,,18:00,645261c49a8aa035fb8246e5
1,64673ce02765c0ec6472ad9c,16/05/2023,2023-05-19T08:38:43.430Z,true,160,"Scarborough P, Appleby PN, Mizdrak A, et al. Dietary greenhouse gas emissions of meat-eaters, fish-eaters, vegetarians and vegans in the UK. Clim Change. 2014;125(2):179-192. https:/doi.org/10.1007/s10584-014-1169-14",Cupboard,1,Spices,,tbsp peri-peri spice mix,Condiments,0,2,11.4,Gusto,,18:00,645261c49a8aa035fb8246e5
1,64673ce02765c0ec6472ada2,16/05/2023,2023-05-19T08:38:43.430Z,true,380,"How bad are bananas? the carbon footprint of everything (Mike Berners Lee, 2020)",Cereals & Potatoes,121,Rice,,130g white long grain rice,Rice,0,2,130,Gusto,,18:00,645261c49a8aa035fb8246e5
1,64673ce02765c0ec6472ada6,16/05/2023,2023-05-19T08:38:43.430Z,true,210,"How bad are bananas? the carbon footprint of everything (Mike Berners Lee, 2020)",Cupboard,1,Herbs,,5g mint,Condiments,0,2,5,Gusto,,18:00,645261c49a8aa035fb8246e5
1,64673ce02765c0ec6472ada7,16/05/2023,2023-05-19T08:38:43.430Z,true,68,Tesco Products Carbon Footprint Summary 2012,Vegetables,110,Garlic,,garlic cloves,Misc vegetables,0,4,5,Gusto,,18:00,645261c49a8aa035fb8246e5
1,64673ce02765c0ec6472ad83,19/05/2023,2023-05-19T08:38:43.430Z,true,1030,"Audsley, et al., 2009. How Low Can We Go? An assessment of greenhouse gas emissions from the UK food system and the scope to reduce them by 2050 + Small World Consulting. The Greenhouse Gas Footprint of Booths: Covering the Year 2013-2014. Vol 510272.; 2015.",Vegetables,29,Green beans (airfreight),,80g fine green beans,Misc vegetables,0,2,80,Gusto,,18:00,645261c49a8aa035fb8246e5
